SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
6876	APW_ENG_20021119.0653.LDC2007T07	an internal Israeli matter-20	nationality	Israeli-19		1	Nabil Abu Rdeneh, an aide to Palestinian leader Yasser Arafat, said the election was an internal Israeli matter. ''
6885	APW_ENG_20021119.0653.LDC2007T07	prime minister _-14	jobTitle	prime minister-13		1	In 1996, 1999 and 2001 Israel held direct elections for prime minister _ but that system has now reverted to the past parliamentary one in which the prime minister is the party leader able to muster a majority in the 120-member Knesset.
6885	APW_ENG_20021119.0653.LDC2007T07	the past parliamentary one in which the prime minister is the party leader able to muster a majority in the 120-member Knesset-43	jobTitle	leader-34		1	In 1996, 1999 and 2001 Israel held direct elections for prime minister _ but that system has now reverted to the past parliamentary one in which the prime minister is the party leader able to muster a majority in the 120-member Knesset.
6887	APW_ENG_20021119.0653.LDC2007T07	Sharon's policy-27	city	Sharon-25		1	Mitzna, 57, was already looking ahead to January's election Tuesday and his top priorities in office, saying he would reverse Sharon's policy and unilaterally withdraw soldiers and settlers from the Gaza Strip, the crowded coastal strip where about 5,000 Jewish settlers live among more than 1 million Palestinians.
6895	APW_ENG_20021119.0653.LDC2007T07	the Israeli people-13	nationality	Israeli-12	1		``We would like to see a government that offers the Israeli people an alternative to war and to aggression,'' Shaath said.
6896	APW_ENG_20021119.0653.LDC2007T07	The Israeli public-3	nationality	Israeli-2	1		The Israeli public has veered to the right following the collapse of peace talks championed by Labor and more than two years of Israeli- Palestinian fighting, and polls indicate Sharon's Likud would reap the benefits in general elections.
6896	APW_ENG_20021119.0653.LDC2007T07	Israeli- Palestinian fighting-26	nationality	Palestinian-25		1	The Israeli public has veered to the right following the collapse of peace talks championed by Labor and more than two years of Israeli- Palestinian fighting, and polls indicate Sharon's Likud would reap the benefits in general elections.
6896	APW_ENG_20021119.0653.LDC2007T07	Sharon's Likud-33	city	Sharon-31		1	The Israeli public has veered to the right following the collapse of peace talks championed by Labor and more than two years of Israeli- Palestinian fighting, and polls indicate Sharon's Likud would reap the benefits in general elections.
6917	NYT_ENG_20070520.0148.LDC2009T13	the Israeli military operations-27	nationality	Israeli-25	1		Early on Sunday, Miri Eisin, spokeswoman for the Israeli prime minister, Ehud Olmert, had said that the focus of the Israeli military operations would be on Hamas and Islamic Jihad, the factions that have been the main perpetrators of the rocket attacks.
6920	NYT_ENG_20070520.0148.LDC2009T13	Israeli military operations-3	nationality	Israeli-1	1		Israeli military operations in Gaza started after Hamas resumed rocket fire against Israel on Tuesday, but Israel's targets had been the cells firing the rockets or Hamas military headquarters.
6920	NYT_ENG_20070520.0148.LDC2009T13	Israel's targets-20	nationality	Israel-18		1	Israeli military operations in Gaza started after Hamas resumed rocket fire against Israel on Tuesday, but Israel's targets had been the cells firing the rockets or Hamas military headquarters.
6921	NYT_ENG_20070520.0148.LDC2009T13	the Israeli air force-6	nationality	Israeli-4	1		Overnight, the Israeli air force struck members of a Hamas cell traveling in a car
6926	NYT_ENG_20070520.0148.LDC2009T13	the Israeli border town of Sderot-19	nationality	Israeli-15	1		Several hit the Karni crossing between Gaza and Israel, three fell in the Israeli border town of Sderot, causing damage but no casualties, and one set fire to a restaurant in a nearby kibbutz.
6930	NYT_ENG_20070520.0148.LDC2009T13	Mayor Eli Moyal-3	jobTitle	mayor-1	1		Mayor Eli Moyal has complained that in the six years since the rockets started falling on the town, the government has only managed to fortify schools and kindergartens, which have been closed for the past few days.
6932	NYT_ENG_20070520.0148.LDC2009T13	Israeli deaths-6	nationality	Israeli-5	1		Though the number of Israeli deaths from the crude and inaccurate rockets from Gaza has been relatively low -- eight civilians since 2001, according to the police -- Sderot's residents have been affected physically and psychologically by the continued threat, say social service professionals in the town.
6948	NYT_ENG_20070520.0148.LDC2009T13	some Israeli security experts-22	nationality	Israeli-20	1		Still, the consensus in Gaza was that there was no clear winner, a view backed by some Israeli security experts.
6956	NYT_ENG_20070821.0174.LDC2009T13	the terror mastermind Khalid Sheikh Mohammed-44	jobTitle	sheikh-43	1		A report released Tuesday by the Central Intelligence Agency includes new details of the agency's missteps prior to the Sept. 11 attacks, outlining what the report says were failures to grasp the role being played by the terror mastermind Khalid Sheikh Mohammed and to fully assess the threats streaming into the spy agency during the summer of 2001.
6957	NYT_ENG_20070821.0174.LDC2009T13	the agency's inspector general-11	jobTitle	inspector-10		1	The 19-page report, prepared by the agency's inspector general, also says that between 50 and 60 CIA officers knew of intelligence reports in 2000 that two of the Sept. 11 hijackers, Nawaf al-Hamzi and Khalid al-Mihdhar, may have been in the United States.
6959	NYT_ENG_20070821.0174.LDC2009T13	The inspector general-3	jobTitle	inspector-2		1	The inspector general recommended that several top agency officials, including former director George J. Tenet, be held accountable for their failure to implement a strategy to dismantle al-Qaida in the years before the Sept. 11 attacks.
6970	NYT_ENG_20070821.0174.LDC2009T13	the executive summary-7	jobTitle	executive-6		1	As spelled out in the executive summary that was released on Tuesday, the report found neither a single point of failure nor a silver bullet that would have allowed the CIA to prevent the Sept. 11 attacks.
6982	NYT_ENG_20070821.0174.LDC2009T13	The inspector general report-4	jobTitle	inspector-2		1	The inspector general report said some 50 to 60 CIA officials knew of the intelligence about the two men, a higher number than had been previously reported, and that persistent surveillance of them had the potential to yield information on flight training, financing and links to others who were complicit in the 9/11 attacks.
6985	NYT_ENG_20070821.0174.LDC2009T13	its Afghan sanctuary-39	nationality	Afghan-38	1		Without such an effort, we would not have been able to give the president a plan on Sept. 15, 2001, that led to the routing of the Taliban, chasing al-Qaida from its Afghan sanctuary and combating terrorists across 92 countries, Tenet said in the statement.
6994	NYT_ENG_20070821.0174.LDC2009T13	their own senior management-16	jobTitle	senior-15		1	I was impressed at how brutal and unforgiving they were on their own senior management, which I thought spoke very well of the institution, Zelikow said.
6998	AFP_ENG_20070306.0410.LDC2009T13	Ukrainian Prime Minister Viktor Yanukovych-25	nationality	Ukrainian-21	1		Ukraine plans to build an underground gas storage facility to make the delivery of gas to Europe more reliable, Ukrainian Prime Minister Viktor Yanukovych said Tuesday in Budapest.
6998	AFP_ENG_20070306.0410.LDC2009T13	Ukrainian Prime Minister Viktor Yanukovych-25	jobTitle	prime minister-23	1		Ukraine plans to build an underground gas storage facility to make the delivery of gas to Europe more reliable, Ukrainian Prime Minister Viktor Yanukovych said Tuesday in Budapest.
6999	AFP_ENG_20070306.0410.LDC2009T13	Hungarian Prime Minister Ferenc Gyurcsany-58	nationality	Hungarian-54	1		There are recommendations which we support to build an underground gas storage facility in Ukraine for one billion cubic metres of gas, with the aim of stabilising gas delivery not only to Hungary but also to (the rest of) Europe, Yanukovych told a joint press conference with Hungarian Prime Minister Ferenc Gyurcsany.
6999	AFP_ENG_20070306.0410.LDC2009T13	Hungarian Prime Minister Ferenc Gyurcsany-58	jobTitle	prime minister-56	1		There are recommendations which we support to build an underground gas storage facility in Ukraine for one billion cubic metres of gas, with the aim of stabilising gas delivery not only to Hungary but also to (the rest of) Europe, Yanukovych told a joint press conference with Hungarian Prime Minister Ferenc Gyurcsany.
7040	LTW_ENG_20070726.0001.LDC2009T13	a Saudi newspaper-12	nationality	Saudi-11	1		The books inspired me to write an article for a Saudi newspaper arguing that Muslims have the right to question and criticize our religious leaders and not to take everything they tell us for granted.
7087	LTW_ENG_20070726.0001.LDC2009T13	the Bahraini newspaper Al-Waqt-8	nationality	Bahraini-6	1		Mansour al-Nogaidan writes for the Bahraini newspaper Al-Waqt.
7088	AFP_ENG_20071006.0398.LDC2009T13	Swedish assault-6	nationality	Swedish-5	1		Golf: Parnevik leads Swedish assault at Texas Open
7089	AFP_ENG_20071006.0398.LDC2009T13	a Swedish sweep of the top four spots-11	nationality	Swedish-5		1	Jesper Parnevik led a Swedish sweep of the top four spots on Friday, firing a five-under par 65 in the second round of the Texas Open.
7106	AFP_ENG_20071006.0398.LDC2009T13	Japan's Shigeki Maruyama-7	nationality	Japan-4	1		Dan Forsman and Japan's Shigeki Maruyama both are sitting in the clubhouse at seven-under - seven shots back - after shooting 68s on Friday.
7108	AFP_ENG_20071006.0398.LDC2009T13	Chad Campbell-2	nationality	Chad-1		1	Chad Campbell, who won the Viking Classic last week, currently is at 6-under for the event after firing a two-under 68 in Friday's second round.
7112	APW_ENG_20070222.0616.LDC2009T13	Santiago Bernabeu Stadium-32	city	Santiago-30	1		TV channel Cuatro showed pictures which it said showed Emerson declining to play after being called by Madrid coach Fabio Capello with six minutes remaining of the game at Santiago Bernabeu Stadium.
7121	APW_ENG_20070222.0616.LDC2009T13	Italian league titles-16	nationality	Italian-14		1	Emerson, 30, joined Juventus from AS Roma in 2004 and won Italian league titles in 2005 and 2006, although Juventus was stripped of the honors for its part in the country's match-fixing scandal.
7147	AFP_ENG_20071109.0162.LDC2009T13	Pakistan's Pervez Musharraf-11	nationality	Pakistan-8	1		The United States on Friday demanded that Pakistan's Pervez Musharraf grant freedom of movement to opposition leaders and end former prime minister Benazir Bhutto's house arrest.
7149	AFP_ENG_20071109.0162.LDC2009T13	Pakistan's authorities to quickly return to constitutional order and democratic norms-30	nationality	Pakistan-19		1	We remain concerned about the continued state of emergency and curtailment of basic freedoms, and urge Pakistan's authorities to quickly return to constitutional order and democratic norms, said Johndroe.
7150	AFP_ENG_20071109.0162.LDC2009T13	Deputy Information Minister Tariq Azeem-8	jobTitle	minister-6		1	In Pakistan, Deputy Information Minister Tariq Azeem told AFP that Bhutto had been detained for her own safety and would be free to go late Friday.
7153	AFP_ENG_20071109.0162.LDC2009T13	Pakistan police-2	nationality	Pakistan-1	1		Pakistan police blocked Bhutto from leaving her home, as she pleaded with them to free her to lead a rally against Musharraf's national state of emergency, which has drawn international condemnation.
7158	AFP_ENG_20071109.0162.LDC2009T13	the US State Department-5	nationality	the US-3	1		At the US State Department, spokesman Sean McCormack echoed Bush's demands, made in public and in a telephone call to Musharraf on Wednesday, that the general quit as army chief and hold scheduled elections as soon as possible.
7158	AFP_ENG_20071109.0162.LDC2009T13	spokesman Sean McCormack-9	jobTitle	spokesman-7	1		At the US State Department, spokesman Sean McCormack echoed Bush's demands, made in public and in a telephone call to Musharraf on Wednesday, that the general quit as army chief and hold scheduled elections as soon as possible.
