SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
6499	NYT_ENG_20070104.0284.LDC2009T13	Egyptian officials-2	nationality	Egyptian-1	1		Egyptian officials said that they were discussing another Olmert- Abbas meeting with Egyptian and Jordanian leaders present.
6499	NYT_ENG_20070104.0284.LDC2009T13	Egyptian and Jordanian leaders-16	nationality	Egyptian-13	1		Egyptian officials said that they were discussing another Olmert- Abbas meeting with Egyptian and Jordanian leaders present.
6499	NYT_ENG_20070104.0284.LDC2009T13	Egyptian and Jordanian leaders-16	nationality	Jordanian-15	1		Egyptian officials said that they were discussing another Olmert- Abbas meeting with Egyptian and Jordanian leaders present.
6503	NYT_ENG_20070104.0284.LDC2009T13	Israel's leaders-43	nationality	Israel-41	1		Earlier, in Jerusalem, he spoke at the state funeral for the city's fabled former mayor, Teddy Kollek, who died Tuesday at 95 and was buried in the area of the Mount Herzl cemetery reserved for Israel's leaders.
6570	NYT_ENG_20070220.0216.LDC2009T13	the Episcopal Church-8	religion	episcopal-7	1		There was a time when the Episcopal Church in the United States was known as the Republican Party at prayer, but in the last 30 years it has evolved into the Rainbow Coalition of Christianity.
6573	NYT_ENG_20070220.0216.LDC2009T13	the global Anglican Communion-10	religion	anglican-9		1	Now the conservatives who numerically dominate the global Anglican Communion have handed their Episcopal branch in the United States an ultimatum that requires the church to reel in the rainbow if it wants to remain a part of the Communion.
6573	NYT_ENG_20070220.0216.LDC2009T13	their Episcopal branch-15	religion	episcopal-14	1		Now the conservatives who numerically dominate the global Anglican Communion have handed their Episcopal branch in the United States an ultimatum that requires the church to reel in the rainbow if it wants to remain a part of the Communion.
6579	NYT_ENG_20070220.0216.LDC2009T13	the Anglican Communion-7	religion	anglican-6	1		Being part of the Anglican Communion is very important to me, said Bishop Mark S. Sisk of New York.
6579	NYT_ENG_20070220.0216.LDC2009T13	Bishop Mark S. Sisk of New York-22	jobTitle	bishop-16	1		Being part of the Anglican Communion is very important to me, said Bishop Mark S. Sisk of New York.
6581	NYT_ENG_20070220.0216.LDC2009T13	the Episcopal Church-22	religion	episcopal-21	1		On her way home from the meeting in Tanzania, Katharine Jefferts Schori, the new presiding bishop of the Episcopal Church, wrote three pages of Reflections on the Primates Meeting that were released late on Tuesday.
6588	NYT_ENG_20070220.0216.LDC2009T13	the Episcopal Church-57	religion	episcopal-56	1		 the liberals from blessing same- sex unions and consecrating gay bishops, and the conservative primates from transgressing diocesan boundaries, which is what happened when some primates from Africa, Asia and Latin America recently tried taking control of conservative parishes in the United States that elected to leave the Episcopal Church.
6593	NYT_ENG_20070220.0216.LDC2009T13	the Episcopal Church-52	religion	episcopal-51	1		But already there were questions from Episcopalians who said that such significant decisions as a moratorium on gay bishops and blessings, and the creation of a council and primatial vicar could not be taken by the House of Bishops alone, but by the General Convention of the Episcopal Church, which includes lay and clergy delegates.
6598	NYT_ENG_20070220.0216.LDC2009T13	the Episcopal Church-15	religion	episcopal-14	1		If this is all the communique is requiring, they suggested, the Episcopal Church can live with that.
6604	NYT_ENG_20070220.0216.LDC2009T13	the Episcopal Church-4	religion	episcopal-3	1		Although the Episcopal Church is known as an inclusive haven, Hopkins said, he already knows gay men and lesbians who are leaving.
6633	AFP_ENG_20070213.0801.LDC2009T13	Deputy Police Commissioner Richard Ross-24	jobTitle	police commissioner-22		1	It appeared that the shooter was upset over something that was going on inside the business, Deputy Police Commissioner Richard Ross told the Inquirer.
6638	XIN_ENG_20080112.0143.LDC2009T13	Interior Minister Gordana Jankulovska-14	jobTitle	minister-12		1	Macedonian President Branko Crvenkovski, Prime Minister Nikola Gruevski and Interior Minister Gordana Jankulovska were rushed to the site of the crash, 25 kilometers southeast of Skopje.
6643	AFP_ENG_20040830.0308.LDC2007T07	Iranian supreme leader Ayatollah Ali Khamenei Monday-7	nationality	Iranian-1	1		Iranian supreme leader Ayatollah Ali Khamenei Monday said US forces fighting militia in Najaf were defeated by the spiritual glory of the Iraqi Shiite holy city.
6643	AFP_ENG_20040830.0308.LDC2007T07	Iranian supreme leader Ayatollah Ali Khamenei Monday-7	jobTitle	leader-3		1	Iranian supreme leader Ayatollah Ali Khamenei Monday said US forces fighting militia in Najaf were defeated by the spiritual glory of the Iraqi Shiite holy city.
6648	AFP_ENG_20040830.0308.LDC2007T07	university lecturers and students-8	school	university-5		1	In a meeting with university lecturers and students, Khamenei urged young people to take Imam Ali, killed in Kufa in 661 AD by the rival Caliph, as an outstanding model for justice and spirituality.
6669	APW_ENG_20080403.1570.LDC2009T13	MDC secretary-general Tendai Biti-4	jobTitle	secretary-general-2	1		MDC secretary-general Tendai Biti said hotel rooms used as offices by the opposition at a Harare hotel were ransacked by intruders he believed were either police or agents of the feared Central Intelligence Organization.
6729	AFP_ENG_20080429.0159.LDC2009T13	the Los Angeles Lakers-40	city	Los Angeles-39	1		Byron Scott, who guided the once-lowly New Orleans Hornets to a club-record 56-win season, was named the National Basketball Association Coach of the Year here Tuesday.Scott, who won three NBA titles with the Los Angeles Lakers in the 1980s during a 14-year playing career, will receive the Red Auerbach Trophy after masterminding an 18-game improvement by the Hornets over last season.
6742	AFP_ENG_20080313.0495.LDC2009T13	Chadian rebels-10	nationality	Chadian-9	1		Deby, whose regime accuses Khartoum of supporting Chadian rebels, was in Senegal's capital Dakar on Thursday where he was to sign a peace accord later in the day with Sudanese President Omar al- Beshir.
6742	AFP_ENG_20080313.0495.LDC2009T13	Sudanese President Omar al- Beshir-37	jobTitle	president-34	1		Deby, whose regime accuses Khartoum of supporting Chadian rebels, was in Senegal's capital Dakar on Thursday where he was to sign a peace accord later in the day with Sudanese President Omar al- Beshir.
6742	AFP_ENG_20080313.0495.LDC2009T13	Sudanese President Omar al- Beshir-37	nationality	Sudanese-33	1		Deby, whose regime accuses Khartoum of supporting Chadian rebels, was in Senegal's capital Dakar on Thursday where he was to sign a peace accord later in the day with Sudanese President Omar al- Beshir.
6751	APW_ENG_20080401.0928.LDC2009T13	the British man-30	nationality	British-29	1		The driver of the car told us that gunmen riding in a covered car have showered the aid workers' car with machine-gun fires, injuring the British man in the leg, added local clan leader Mohamed Marbuc Aden, who had met with the two men a day earlier.
6790	APW_ENG_20080918.0478.LDC2009T13	Military spokesman Brig. Udaya Nanayakkara-6	jobTitle	spokesman-2	1		Military spokesman Brig. Udaya Nanayakkara said six troops were hit and hospitalized with minor breathing problems.
6822	APW_ENG_20080902.0781.LDC2009T13	The Tehran bureau chief-4	city	Tehran-2	1		The Tehran bureau chief for Al-Arabiya television has been banned by Iranian authorities from working in the Islamic Republic and was told on Tuesday to leave the country as soon as possible, the Saudi-owned network told The Associated Press.
6828	APW_ENG_20080902.0781.LDC2009T13	Iranian officials-15	nationality	Iranian-14	1		The network has rejected the criticism, saying that it had always given Iranian officials the chance to take part in its programs.
6829	APW_ENG_20080902.0781.LDC2009T13	its Tehran office-5	city	Tehran-4	1		Al-Arabiya opened its Tehran office in 2003.
6832	APW_ENG_20080902.0781.LDC2009T13	some Iranian officials-36	nationality	Iranian-35	1		In a statement Al-Arabiya released earlier on Tuesday, Fahas was quoted as saying that the decision to deport him from Iran was part of a public campaign against Al-Arabiya, orchestrated by some Iranian officials and pro-government media.
6853	XIN_ENG_20070825.0215.LDC2009T13	Chinese manufacturers-66	nationality	Chinese-65	1		-- Follow-up on rescue efforts in east China's flooded coal mine -- Tibetan antelopes population expanding in NW China nature reserve -- Rainstorm in SW China province kills seven -- Anhui launches campaign to curb increase of malaria cases -- China Netcom reports net profit of 5.9 bln yuan in first half -- Experts say regional industrial clusters key to enhancing competitiveness of Chinese manufacturers -- Chinese legislature to discuss draft law on employment promotion -- China to revise science development law to promote innovation -- Chinese troops back home from Peace Mission 2007
6854	AFP_ENG_20070408.0251.LDC2009T13	US Democrat Kerry-3	nationality	US-1	1		US Democrat Kerry fights for environment, not presidency
6868	APW_ENG_20021119.0653.LDC2007T07	Sharon's hawkish Likud party-19	city	Sharon-15		1	While surveys had indicated Mitzna would win the primary, polls also point to Sharon's hawkish Likud party winning the largest number of seats in Jan. 28 general elections, benefitting from the Israeli public's shift to the right after two years of Israeli-Palestinian violence.
6873	APW_ENG_20021119.0653.LDC2007T07	Sharon's ``national unity'' government-23	city	Sharon-17		1	Ben-Eliezer's reputation among many Labor supporters was tarnished by his stint as defense minister in Sharon's ``national unity'' government.
6874	APW_ENG_20021119.0653.LDC2007T07	Palestinian militants-12	nationality	Palestinian-11	1		During his 20-month tenure, Ben-Eliezer oversaw military strikes against Palestinian militants, and when he resigned last month, soldiers were reoccupying many Palestinian towns.
6874	APW_ENG_20021119.0653.LDC2007T07	many Palestinian towns-26	nationality	Palestinian-25	1		During his 20-month tenure, Ben-Eliezer oversaw military strikes against Palestinian militants, and when he resigned last month, soldiers were reoccupying many Palestinian towns.
6876	APW_ENG_20021119.0653.LDC2007T07	Palestinian leader Yasser Arafat-11	nationality	Palestinian-8	1		Nabil Abu Rdeneh, an aide to Palestinian leader Yasser Arafat, said the election was an internal Israeli matter. ''
6876	APW_ENG_20021119.0653.LDC2007T07	Palestinian leader Yasser Arafat-11	jobTitle	leader-9	1		Nabil Abu Rdeneh, an aide to Palestinian leader Yasser Arafat, said the election was an internal Israeli matter. ''
6896	APW_ENG_20021119.0653.LDC2007T07	Sharon's Likud-33	city	Sharon-31		1	The Israeli public has veered to the right following the collapse of peace talks championed by Labor and more than two years of Israeli- Palestinian fighting, and polls indicate Sharon's Likud would reap the benefits in general elections.
6920	NYT_ENG_20070520.0148.LDC2009T13	Israel's targets-20	nationality	Israel-18		1	Israeli military operations in Gaza started after Hamas resumed rocket fire against Israel on Tuesday, but Israel's targets had been the cells firing the rockets or Hamas military headquarters.
6930	NYT_ENG_20070520.0148.LDC2009T13	Mayor Eli Moyal-3	jobTitle	mayor-1	1		Mayor Eli Moyal has complained that in the six years since the rockets started falling on the town, the government has only managed to fortify schools and kindergartens, which have been closed for the past few days.
6948	NYT_ENG_20070520.0148.LDC2009T13	some Israeli security experts-22	nationality	Israeli-20	1		Still, the consensus in Gaza was that there was no clear winner, a view backed by some Israeli security experts.
6956	NYT_ENG_20070821.0174.LDC2009T13	the terror mastermind Khalid Sheikh Mohammed-44	jobTitle	sheikh-43	1		A report released Tuesday by the Central Intelligence Agency includes new details of the agency's missteps prior to the Sept. 11 attacks, outlining what the report says were failures to grasp the role being played by the terror mastermind Khalid Sheikh Mohammed and to fully assess the threats streaming into the spy agency during the summer of 2001.
