SentenceIndex	DocumentId	Entity	Relation	Slotfill	Correct	Incorrect	Sentence
10077	APW_ENG_20080206.0199.LDC2009T13	Chinalco President Xiao Yaqing-4	jobTitle	president-2			Chinalco President Xiao Yaqing said this week in Australia that the stake it took in Rio Tinto reflected his company's confidence in the global economic outlook and the ability of Rio Tinto's management.
3792	AFP_ENG_20081011.0405.LDC2009T13	French President Nicolas Sarkozy-4	jobTitle	president-2			French President Nicolas Sarkozy and German Chancellor Angela Merkel were to hold talks Saturday at General Charles de Gaulle's graveside in Colombey-les- deux-Eglises and on Sunday the leaders of all 15 eurozone members will gather in Paris.
12466	APW_ENG_20081029.0354.LDC2009T13	French President Nicolas Sarkozy-4	jobTitle	president-2			French President Nicolas Sarkozy said Tuesday that EU leaders would likely make a final decision on the loan when they meet for a special summit Nov. 7.
2740	AFP_ENG_20080701.0128.LDC2009T13	Mongolian President Nambariin Enkhbayar-4	jobTitle	president-2			Mongolian President Nambariin Enkhbayar late Tuesday declared a four-day state of emergency amid violent protests in the capital over alleged rigged elections, according to national television.
21461	XIN_ENG_20080214.0317.LDC2009T13	Philippine President Gloria Macapagal-Arroyo-4	jobTitle	president-2			Philippine President Gloria Macapagal-Arroyo was faced with assassination threats from militant groups, officials said on Thursday.
8289	APW_ENG_20070716.0794.LDC2009T13	Polish President Lech Kaczynski-4	jobTitle	president-2			Polish President Lech Kaczynski and President George W. Bush were to discuss plans Monday to build a U.S. missile defense base on Polish soil-- a possibility that has rankled relations for both countries with Moscow.
2580	AFP_ENG_20080516.0716.LDC2009T13	President Lee Myung-Bak-4	jobTitle	president-2			But President Lee Myung-Bak has said his government should have done more to counter mad cow fears, which are fuelled by Internet postings or anonymous text messaging.
9744	APW_ENG_20071214.1098.LDC2009T13	President Mahmoud Abbas, U.S. Secretary of State Condoleezza Rice, Mideast envoy Tony Blair and United Nations Secretary-General Ban Ki-moon-22	jobTitle	president-2			Palestinian President Mahmoud Abbas, U.S. Secretary of State Condoleezza Rice, Mideast envoy Tony Blair and United Nations Secretary-General Ban Ki-moon are among the participants from dozens of countries and institutions.
9608	APW_ENG_20071122.1136.LDC2009T13	President Musharraf-3	jobTitle	president-2			President Musharraf has said that he will take the steps necessary to restore democracy.
21450	XIN_ENG_20080204.0266.LDC2009T13	President Tadic-3	jobTitle	president-2			President Tadic promised voters a European future for Serbia.
5375	APW_ENG_20070118.0863.LDC2009T13	President Viktor Yushchenko-4	jobTitle	president-2			Ukrainian President Viktor Yushchenko notified parliament on Thursday that he intends to veto a bill that would weaken the powers of the presidency in this ex-Soviet republic.
4223	AFP_ENG_20081119.0644.LDC2009T13	Russian President Dmitry Medvedev-4	jobTitle	president-2			Russian President Dmitry Medvedev this month told law enforcement to monitor attempts at destabilising the social situation during the crisis, saying: We have a stable state... We don't need a return to the 1990s.
1227	AFP_ENG_20070822.0298.LDC2009T13	Russian President Vladimir Putin-4	jobTitle	president-2			Russian President Vladimir Putin earlier this year called for a revolution in world economic relations, saying international institutions created by the West were archaic, undemocratic and inflexible.
15503	LTW_ENG_20081006.0018.LDC2009T13	Taiwanese President Ma Ying-jeou-4	jobTitle	president-2			Taiwanese President Ma Ying-jeou on Saturday welcomed U.S. plans to sell the island almost $6.5 billion in weaponry, a move that appeared to repair years of frayed ties between Taiwan and the administration.
10458	APW_ENG_20080406.0194.LDC2009T13	U.S. President George W. Bush-5	jobTitle	president-2			U.S. President George W. Bush and Russian President Vladimir Putin have opened their final talks.
21509	XIN_ENG_20080221.0277.LDC2009T13	U.S. President George W. Bush-5	jobTitle	president-2			U.S. President George W. Bush promised U.S. support for Liberia's recovery from a crippling civil war as he visited Thursday the staunchest ally of America in Africa, on the fifth and final stop of his trip to the continent.
1345	AFP_ENG_20070913.0040.LDC2009T13	US President George W. Bush-5	jobTitle	president-2			US President George W. Bush on Thursday embraced a limited troop draw-down from Iraq by mid-2008, but rejected calls for a full withdrawal and said his successor would inherit a US presence there.
2394	AFP_ENG_20080410.0349.LDC2009T13	US President George W. Bush-5	jobTitle	president-2			US President George W. Bush said in an interview out Thursday that he plans to complete a limited US troop withdrawal from Iraq by July, then freeze the draw- down for a review of the war effort.Bush told the Weekly Standard magazine that he agreed with the top US commander in Iraq, Army General David Petraeus, that the US should cut combat troops from 20 brigades to 15 by July, then wait and see before any more go home.
5773	APW_ENG_20070202.1061.LDC2009T13	President Gen-21	jobTitle	president-20			RAWALPINDI, Pakistan -- Pakistan will erect fencing to reinforce parts of its porous mountain border with Afghanistan, President Gen. Pervez Musharraf says, while acknowledging for the first time that some outgunned Pakistani frontier guards have allowed militants to cross.
7958	APW_ENG_20070701.0319.LDC2009T13	President Mahmoud Abbas of Fatah-24	jobTitle	president-20			The meeting brought him together with Israeli, Palestinian and Egyptian leaders as a show of support for Palestinian President Mahmoud Abbas of Fatah.
1260	AFP_ENG_20070826.0202.LDC2009T13	French President Nicolas Sarkozy-24	jobTitle	president-22			Kouchner, a human rights activist and founder of the Doctors Without Borders charity before joining the new government of French President Nicolas Sarkozy in May, blasted some Iraqi leaders he met during his trip.
21152	XIN_ENG_20071017.0453.LDC2009T13	Jose Manuel Barroso, president of the European Commission, the executive arm of the EU-33	jobTitle	president-22			We need more efficient and democratic decision-making to deliver policy results that benefit our citizens, Jose Manuel Barroso, president of the European Commission, the executive arm of the EU, said Wednesday.
7400	APW_ENG_20070515.1038.LDC2009T13	Socialist President Francois Mitterrand-24	jobTitle	president-22			On Tuesday afternoon, Anne Lauvergeon, head of the nuclear group Areva and once a top adviser of former Socialist President Francois Mitterrand, was seen entering Sarkozy's office.
11340	APW_ENG_20080703.0858.LDC2009T13	President Alvaro Uribe-26	jobTitle	president-24			McCain has promoted himself as better equipped than Obama to deal with foreign policy issues and used his trip to Colombia to press President Alvaro Uribe to work to improve his country's human rights record.
17182	NYT_ENG_20070516.0154.LDC2009T13	Frank O'Donnell, president of Clean Air Watch, an environmental group-33	jobTitle	president-25			They have been by far the most articulate advocates for some of the biggest polluters in town, said Frank O'Donnell, president of Clean Air Watch, an environmental group.
544	AFP_ENG_20070405.0107.LDC2009T13	President George W. Bush-28	jobTitle	president-25			Analysts said the king's criticism reflected a belief that the US administration's strategy in Iraq is doomed as well as frustration that President George W. Bush has rejected a Saudi- brokered power-sharing deal between US-backed Palestinian moderates and the militant Islamist group Hamas.
3365	AFP_ENG_20080817.0045.LDC2009T13	President Mikheil Saakashvili-27	jobTitle	president-25			Chavez on Sunday also repeated his support for Moscow in its conflict over Georgia's separatist territory of South Ossetia, and called Georgian President Mikheil Saakashvili a puppet of the United States.
1546	AFP_ENG_20071106.0037.LDC2009T13	President Pervez Musharraf-27	jobTitle	president-25			The United States said Tuesday it has begun studying whether to suspend any of its multi-billion-dollar aid program to Pakistan as it again pressed President Pervez Musharraf to end emergency rule.
16734	NYT_ENG_20070329.0287.LDC2009T13	John J. DeGioia, the university's president-27	jobTitle	president-27			A group of senior Georgetown officials carefully reviewed the circumstances surrounding Egerson's admission last year, according to John J. DeGioia, the university's president.
16871	NYT_ENG_20070411.0190.LDC2009T13	President Andrew Jackson, a South Carolina native-34	jobTitle	president-27			Several non-Georgians, however, are honored in portraits already on display in the Capitol, including Confederate Gen. Robert E. Lee of Virginia and President Andrew Jackson, a South Carolina native.
21122	XIN_ENG_20071017.0353.LDC2009T13	President Hosni Mubarak-29	jobTitle	president-27			During a visit to Sudan Wednesday, an Egyptian delegation led by Foreign Minister Ahmed Aboul Gheit and intelligence chief Omar Suleiman delivered a message by President Hosni Mubarak to Sudanese President Omer al-Bashir.
15077	LTW_ENG_20080318.0026.LDC2009T13	Tom Schatz, president of Citizens-29	jobTitle	president-27			If it was going to cost $11 billion in the first place, somebody should have said so, said Tom Schatz, president of Citizens Against Government Waste.
9333	APW_ENG_20071030.1383.LDC2009T13	Egyptian President Hosni Mubarak-30	jobTitle	president-28			We have told the Israelis that they are wrong in adopting these measures, which we fully reject, Abbas said after meeting with Egyptian President Hosni Mubarak in Cairo.
7377	APW_ENG_20070514.1001.LDC2009T13	Abdallah S. Jum'ah, president and CEO of Saudi Aramco-34	jobTitle	president-29			The massive project would help expand Saudi Arabia's economic base, create jobs and promote economic diversification in the country, said Abdallah S. Jum'ah, president and CEO of Saudi Aramco.
2432	AFP_ENG_20080419.0124.LDC2009T13	Kim and President George W. Bush-6	jobTitle	president-3			Kim and President George W. Bush spoke to reporters at the end of their two-day summit designed to promote a huge free trade pact and plans to dismantle North Korea's nuclear programs.
5611	APW_ENG_20070127.0766.LDC2009T13	President Abdoulaye Wade-5	jobTitle	president-3			Senegal's President Abdoulaye Wade is up for re-election in February.
15052	LTW_ENG_20080318.0026.LDC2009T13	President Bush-4	jobTitle	president-3			Johndroe said President Bush has no personal stake in the project because the helicopters will not be ready until after he leaves office.
16379	NYT_ENG_20070306.0111.LDC2009T13	President Bush-4	jobTitle	president-3			WASHINGTON - President Bush announced a bipartisan commission Tuesday to review the care given wounded war veterans, while senators called top Army officials to account for a medical system that has put the soldiers into squalid housing and bureaucratic limbo.
9282	APW_ENG_20071024.0388.LDC2009T13	President Gloria Macapagal Arroyo-6	jobTitle	president-3			They named President Gloria Macapagal Arroyo, military chief Gen. Hermogenes Esperon, national police chief Avelino Razon, two retired generals and two colonels among the respondents.
21223	XIN_ENG_20071031.0246.LDC2009T13	Sri Lankan President Mahinda Rajapakse-5	jobTitle	president-3			Sri Lankan President Mahinda Rajapakse decided to revoke with immediate effect a gazette notification issued earlier on Wednesday imposing a military news censorship, a top official said Wednesday.
13405	CNA_ENG_20071218.0047.LDC2009T13	President Chen Shui-bian-32	jobTitle	president-30			A former agent of the Investigation Bureau under the Ministry of Justice was nabbed in Chunghe, Taipei County Tuesday for mailing threatening letters to government leaders, including President Chen Shui-bian.
21122	XIN_ENG_20071017.0353.LDC2009T13	Sudanese President Omer al-Bashir-34	jobTitle	president-32			During a visit to Sudan Wednesday, an Egyptian delegation led by Foreign Minister Ahmed Aboul Gheit and intelligence chief Omar Suleiman delivered a message by President Hosni Mubarak to Sudanese President Omer al-Bashir.
7709	APW_ENG_20070613.0578.LDC2009T13	Palestinian President Mahmoud Abbas-37	jobTitle	president-35			In an emergency meeting in the West Bank, Fatah warned it would pull out of the government if the fighting doesn't stop, said Nabil Abu Rdeneh, an aide to Palestinian President Mahmoud Abbas, of Fatah.
